review_score,review_comment_message,product_category_name
5,"A LOJA é boa, compro há muitos anos, só que, desta vez, o PRODUTO VEIO DEFEITUOSO e já solicitei a troca.",eletronicos
4,Ótimo serviço de entrega,fashion_bolsas_e_acessorios
1,"Quando você compra um produto pela internet você acredita que isso venha certo e que ao menos você receba o que comprou, e eu não recebi o que comprei vieram faltando produtos.",esporte_lazer
5,"adorei o produto ,entega foi td como combinado,eu recomendo esta loja",moveis_decoracao
5,O produto foi exatamente o que eu esperava e estava descrito no site e chegou bem antes da data prevista.,pet_shop
5,"Qualidade, preço e prazo! parabéns, continuem nesse caminho. Muito obrigado!",relogios_presentes
2,O produto veio com a tela do vidro lascada. Tentei entrar em contato mas ninguém respondeu. O produto vem solto enrolado em um plástico. Não recomendo. ,relogios_presentes
1,Relogios falsificado não gostei ,relogios_presentes
5,otimo produto entrega rapida satisfeito !!!,cool_stuff
1,"Está apontando como entregue no rastreamento, mas o produto não foi recebido. Ainda estou no aguardo.",utilidades_domesticas
5,Satisfeito... produto entregue mais rápido do que o esperado.,telefonia
5,Excelente qualidade do serviço e produto,moveis_escritorio
4,"Mto bom recomendo,recebi dentro do prazo.",bebidas
4,produto bom e bonito.,cama_mesa_banho
5,Muito bom! Foi entregue entes do prazo.,eletrodomesticos
5,Bom produto a minha princesa aprovou ??🐕,pet_shop
4,"Produto de boa qualidade, mas a pelicula nao pega a tela toda e isso me incomodou um pouco. Mas no geral muito bom o Kit.",telefonia
5,"Recebi até antes do prazo e o produto é o que eu esperava.
Estou satisfeita!",utilidades_domesticas
2,"no site comprei o produto o original embalado, inclusive com o preço maior, porem recebi o produto desembalado, enrolado em plastico bolha muito diferente do original, diferente do que comprei..",eletrodomesticos
5,"Recebi o produto antes do prazo previsto, recomendo.",perfumaria
5,Sempre tem compromisso com seus clientes rapidez e educacao,construcao_ferramentas_construcao
5,"Gostei do produto, frete com preço acessível e recebi na data prevista. Parabéns!",papelaria
4,chegou bem antes do prazo.,ferramentas_jardim
1,Venho aqui externar minha insatisfação com as lojas lannister esperei meu pedido ser entregue e simplesmente tive vários contratempos com minha entrega mas não recomendo a loja nem o site .,automotivo
5,Demora na entrega por causa dos correios mas produto de ótima qualidade super recomendo,bebes
5,"Veio bem antes do prazo, o teclado e o mouse funcionam na minha tv smart 4k da Samsung. Uma maravilha!",informatica_acessorios
1,"Produto que comprei é totalmente diferente das fotos e da discrição, é apenas uma réplica fratura de má qualidade.",cool_stuff
5,chegou no prazo e produto correto,beleza_saude
5,"Chegou bem antes do prazo estimado, recomendo!",relogios_presentes
5,Entrega excelente e rápido antes do prazo bolsa muito linda,cool_stuff
2,Pedi 6 almofadas e só vieram 5 e sem nota fiscal! Não sei se foi problemas nos correios. Preciso de ajuda do baratheon para que eu receba a que está faltando. E também estão fazendo uma confusão cos,moveis_decoracao
5,Foi uma ótima compra! Chegou antes mesmo do prazo e o produto é igual o que estava no anúncio. Correspondeu as expectativas!,relogios_presentes
5,Recomendo chegou antes do prazo gostei muito material muito bom,cool_stuff
1,Boa noite minha compra foi realizada há mais de 3 meses e até hj nada.Acabou o verão e minha filha todos os dias pedia a bóia de unicórnio.Nao recebi o produto.,brinquedos
4,Só podia manda os 2 em um volume só ,ferramentas_jardim
1,"Olá, recebi apenas o bebe conforto, o carrinho não chegou. Entrei em contato e estou no aguardo p saber o motivo.",bebes
1,Falta de respeito com o consumidor....infelizmente não são confiáveis.....acho que terei que abrir processo para conseguir ter meus direitos .,esporte_lazer
5,Produto muito bom e entrega rápida ,beleza_saude
5,"Chaveiro muito legal, varios detalhes. 
bem forte.
adorei",papelaria
3,Produto ficou pequeno não se enquadra no padrão king ,cama_mesa_banho
2,"Prazo de entrega 10/05/2018.Hoje já é 16/05/2018,o produto ainda não foi entregue.Tem uma criança de 7 anos que pergunta todos os dias pelo presente de aniversário.",esporte_lazer
5,"Ótimo produto, super recomendo",telefonia
1,Até o momento não tive nenhum retorno de uma satisfação pelo atraso na entrega.,moveis_decoracao
2,"Pedi 2 jogo toalha banhao c nomes e códigos diferentes no site,mas chego dois jogo iguais da mesma marca passione. Não sei se embalaram errado. Vou ficar c os q chegaram até mim. ",cama_mesa_banho
5,Tudo perfeito.Recomendo.,cool_stuff
5,"excelente produto, entrega rápida. recomendo.",casa_construcao
5,Parabéns a entrega foi agil,relogios_presentes
3,"A empresa deveria responder aos e-mail dos cliente 
Deveria revê essa questão, porque empresa que se comunica com seus cliente passa mais credibilidade e demostra que esta atento ao seu cliente.",beleza_saude
5,PRODUTO ENTREGUE ANTES DA DATA MARCADA. PARABÉNS,cama_mesa_banho
5,Excelente produto. Chegou conforme combinado.,industria_comercio_e_negocios
5,"Produto de qualidade e bonito, meu filho adorou.",brinquedos
5,"Sempre que comprei no baratheon fui atendida em todos os quesitos, até quando algo deu errado,foi logo resolvido. Ótima empresa.",cama_mesa_banho
1,Até o momento eu não recebi minha entrega.,cama_mesa_banho
1,"A previsão para receber o produto era ontem 20/12, mas ainda não recebi .",automotivo
5,Chegou muito rápido e o produto exatamente como anunciado,cool_stuff
3,A minha mercadoria não foi entregue. No correio o status está como foi entregue. Foi entregue somente um informativo falando que em breve o produto seria entregue,cama_mesa_banho
5,Adorei a cortina,moveis_decoracao
1,Produto de péssima qualidade ! Nao parece nada com a foto do produto no site ! Vou devolver ! ,moveis_decoracao
5,Só não gostei da taxa de entrega muito alta,bebes
5,"veio no prazo,o que pedi e na cor certa,gostei do produto,muito bom.",cool_stuff
1,Recebi o prod que pedi. Não serviu pq pedi pelas medidas erradas fornecidas no site.Pedi troca por numero menor. Não me deram atenção. Pedi cancelamento. Se não for possivel fico com o prejuizo.,fashion_roupa_masculina
5,Confesso q fiquei receosa por não conhecer o parceiro ...mas a mochila chegou bem embalada e antes do prazo. E é exatamente como na foto.Gostei bastante.Recomendo.,papelaria
4,Sempre cumprem os prazos. Muito bom.,cama_mesa_banho
1,Meu produto veio errado. qual procedimento para vocês realizarem a troca e o envio correto?,automotivo
2,Mais de 22 dias e ainda não foi entregue ,moveis_decoracao
5,"Sempre compro nas Lojas lannister e nunca tive problemas com seus parceiros. E até o momento, sempre recomendarei porque as entregas são rápidas e eficientes.",pet_shop
3,So queria receber meu produto mais nao chegou ainda,automotivo
1,Faltou produto. Relógio com pingente Torre Eiffel. ,relogios_presentes
5,"Só um pouco estreito no bico, mas no geral é muito bom",fashion_calcados
4,Recebimento parcial dos produtos,construcao_ferramentas_construcao
5,Demorou a entrega mas veio certo o pedido ,utilidades_domesticas
5,Recebi os produtos no tempo certo e sem nenhuma burocracia!,beleza_saude
4,RECOMENDO !!! ,automotivo
3,NÃO TEM MUITA QUALIDADE,moveis_escritorio
5,entrega antes do previsto ,esporte_lazer
2,"O perfume que recebi tem embalagem diferente da foto do site e também diferente de um perfume igual que tenho em casa. O cheiro é bem parecido, mas não igual. Enfim, parece falsificado.",perfumaria
1,"Eu comprei o livro educação física e organização curricular, este do anúncio da foto e não o que me enviaram. Eu recebi um livro de nome: educação infantil e cooperação, quero meu dinheiro de volta!!!",livros_tecnicos
1,"Eu comprei um Tapete de Atividades DUPLA Face, eu recebi um Tapete de atividades de Uma face. Eu quero fazer a devolução, não quero este produto, e a embalagem que veio foi um saco de lixo preto.",bebes
5,"Adorei, recebi antes do prazo e o produto, superou minhas expectativas.",beleza_saude
5,O produto chegou em perfeito estado e antes do prazo estabelecido. O produtoné bom e atingiu as minhas expectativas ,esporte_lazer
4,satisfeito eu recomendo,beleza_saude
5,"Produto lindo , meus filhos amaram !",moveis_decoracao
5,Exemplo de fidelidade entre cliente e empresa ,cama_mesa_banho
1,Os produtos não foram entregues e está sendo muito difícil contato com o vendedor. Não recomendo a loja nem o sistema de parceria da lannister.,moveis_decoracao
5,"produto bom , funcionou como esperado",informatica_acessorios
5,"Primeira compra, espero que continue sempre assim, pontual, zelando pela excelência.",cool_stuff
5,A entrega ocorreu antes do prazo... Oque me surpreendeu muito... ,esporte_lazer
2,Demorou de mais pra entrega ,utilidades_domesticas
1,"Está em trânsito há 26 dias e até agora ,nada... acho muito dificil o sistema de comunicação da stark, deveria ter uma forma mais facil de realizar as reclamações!",esporte_lazer
5,Entrega antes do prazo produto muito bem conservado. ,perfumaria
5, Top!,telefonia
5,"Entrei em contato solicitando a entrega um pouco antes do prazo estimado, pois não teria ninguém para receber no prazo, eles responderam minha solicitação e o produto chegou bem antes que o esperado.",consoles_games
1,O produto veio com a solda solta ... quando chegou tive que mandar soldar! ,ferramentas_jardim
1,"O fone não e a versão original da samsung, e a qualidade do mesmo é péssima. ",telefonia
5,Gostei muito recomendo sim,cama_mesa_banho
5,lannister é nota 10 sempre.,eletronicos
5,Entrega super rapida e produto muito bem embalado!,telefonia
2,"O produto veio fora da especificação. A calota vendida tinha o símbolo da Citroën, mas a calota veio sem este símbolo. ",automotivo
3,"A entrega chegou dentro do prazo contudo com uma certa demora, pois quando a entrega era feita pela a loja Americana o produto chegava bem antes da data prevista, acredito que da forma que esta o site",cama_mesa_banho
1,"Todos os produtos vieram errados, cor diferente, móvel quebrado e não consigo pós venda nem de loja, nem email, nem telefone.",utilidades_domesticas
1,Produto veio errado ,eletronicos
1,"Mandaram outro produto no lugar do que eu comprei. Comprei uma bumbleebe mandaram uma Batgirl, que já temos, minha filha aguardava essa boneca ansiosa, pois estávamos atrás há muito tempo. ",bebes
3,"Produto nao é inox, ja veio descascando. A altura da torneira é boa.",construcao_ferramentas_construcao
1,"Meu produto não foi entregue ainda, espero que seja! ",esporte_lazer
4,"chegou antes do prazo, porém tive que retirar no correio, mesmo no ato da compra tendo optado pela entrega na minha residencia.",beleza_saude
5,O Produto Chegou Rápido...,ferramentas_jardim
4,"Produto muito bom e fácil de montar.
",moveis_decoracao
5,"Recebi muito bem embalado, o produto é mais bonito do que parecia na foto e o prazo foi 30 dias menor do que o estimado no ato da compra! ADOREI!",moveis_quarto
1,"Comprei 2 unidades. Apos atraso na entrega , recebi apenas 1 unidade. O grave é que o produto vem em embalagem individual e com nota fisc que aponta na nota fiscal 2 unidades. Recebi ontem com atras",malas_acessorios
4,entrega antes do prazo e conforme o pedido,informatica_acessorios
2,"Estou INSATISFEITO com a compra, poque depois de feito, As lannister, saiu da negociacão,|transferindo tudo p a targaryen, que trazia informacões desencontradas, e não encaminhou a nota fiscal de venda.i",relogios_presentes
5,Muito bem embalados,livros_interesse_geral
3,"Recebi dentro do prazo, material do produto frágil, porém atende as necessidades.",eletroportateis
1,Fiquei dececionada o produto É bem diferente na foto é lindos ao vivo é bem fajuto eu não compro mas esses produtos vou ir na loja perdeu uma cliente propaganda enganosa. ,cama_mesa_banho
5,"Gostei da compra e do produto.
Tudo aconteceu conforme o combinado.
Obrigado.",automotivo
5,"o produto de boa qualidade e a entrega estava prevista para 21 dias, chegou em menos de 03 dias.",beleza_saude
5,Recebi antes do prazo estipulado,relogios_presentes
5,cumpre o prazo e o produto chegou corretamente.,ferramentas_jardim
4,Recebe o produto que tem baixíssima caloria e preço acessível. Muito gostoso. Valeu a pena!,esporte_lazer
5,"Satisfeita com a compra, recomendo",livros_interesse_geral
5,"produto chegou MUITO RÁPIDO, de qualidade, recomendo",consoles_games
4,"Bom produto, entregue antes do prazo",esporte_lazer
5,Produto de qualidade e chegou muito rápido! Recomendo!,malas_acessorios
5,"Eu recebi o produto dentro do prazo. Gostei muito, É de ótima qualidade. Já estou usando!!!",cama_mesa_banho
5,"produto de boa qualidade, perfeito atendeu minhas espectativas",telefonia
5,"Satisfeito com a capinha, chegou antes do prazo. Espero que dure bastante tempo, pois ela é de couro né.",telefonia
3,Apreciei a rapidez da entrega e o valor do produto. ,instrumentos_musicais
5,Tecnologia japonesa,esporte_lazer
4,"Sendo a primeira vez que compra, gostei muito da compra e do prazo de entrega.",eletronicos
4,"Os produtos chegaram em conformidade e com mais de 10 dias de antecedência do prazo máximo que foi dado. O único ponto negativo foi o preço do frete, achei absurdamente alto!",esporte_lazer
5,"PRODUTO MUITO BOM, ENTREGUE ANTES DO PRAZO.",moveis_decoracao
5,"Chegou um pouco antes do prazo, isso é bom",construcao_ferramentas_iluminacao
1,Recebi o produto diferente da foto e faltando uma tesoura.E ninguém até agora resolveu para mim! Não recomendo! Não comprem!,beleza_saude
4,"A entrega foi antes do prazo, e o produto de boa qualidade.",cama_mesa_banho
5,Produto correto... recebi antes do prazo informado. Parabéns ,construcao_ferramentas_seguranca
